Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
2017430228227,"7:00pm, 17th July 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430228227/,https://api.cyclestreets.net/v2/collisions.location?id=2017430228227,51.749909,-1.243973
2017430280435,"11:38pm, 12th September 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430280435/,https://api.cyclestreets.net/v2/collisions.location?id=2017430280435,51.749908,-1.243959
2017430292555,"8:45pm, 27th September 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430292555/,https://api.cyclestreets.net/v2/collisions.location?id=2017430292555,51.749918,-1.243988
2017430295145,"9:20pm, 26th September 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430295145/,https://api.cyclestreets.net/v2/collisions.location?id=2017430295145,51.749891,-1.244003
2017430361184,"5:53pm, 25th November 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430361184/,https://api.cyclestreets.net/v2/collisions.location?id=2017430361184,51.7499,-1.243973
2016430004646,"12:05pm, 20th December 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430004646/,https://api.cyclestreets.net/v2/collisions.location?id=2016430004646,51.74984,-1.244051
2016430008276,"7:55pm, 24th December 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430008276/,https://api.cyclestreets.net/v2/collisions.location?id=2016430008276,51.749858,-1.244036
2016430285619,"11:11pm, 9th October 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430285619/,https://api.cyclestreets.net/v2/collisions.location?id=2016430285619,51.749839,-1.243993
2016430299203,"11:02am, 8th October 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430299203/,https://api.cyclestreets.net/v2/collisions.location?id=2016430299203,51.749877,-1.244268
2016430306472,"7:45pm, 24th October 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430306472/,https://api.cyclestreets.net/v2/collisions.location?id=2016430306472,51.749822,-1.244051
2016430312392,"8:35pm, 1st November 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430312392/,https://api.cyclestreets.net/v2/collisions.location?id=2016430312392,51.74983,-1.244008
2016430315005,"8:30am, 4th November 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430315005/,https://api.cyclestreets.net/v2/collisions.location?id=2016430315005,51.74985,-1.24421
