Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200643P166036,"7:10pm, 14th March 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P166036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P166036,51.757872,-1.260187
200643P167076,"2:01pm, 12th July 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P167076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P167076,51.759014,-1.214383
200643P167086,"2:50pm, 16th August 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P167086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P167086,51.762207,-1.263159
200643P169016,"6:21pm, 12th January 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P169016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P169016,51.785605,-1.281045
200643P175096,"6:20pm, 13th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P175096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P175096,51.752268,-1.255498
200643P176016,"9:03pm, 17th January 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P176016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P176016,51.755289,-1.23589
200643P177096,"8:35am, 13th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P177096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P177096,51.750036,-1.243946
200643P182096,"8:10am, 15th September 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P182096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P182096,51.775374,-1.255263
200643P183116,"10:21am, 15th November 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P183116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P183116,51.759015,-1.214528
200643P184036,"11:50am, 16th March 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P184036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P184036,51.748562,-1.238466
200643P184096,"8:40am, 16th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P184096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P184096,51.751311,-1.205535
200643P185126,"11:17am, 12th December 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P185126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P185126,51.734459,-1.213216
200643P186056,"12:15pm, 17th May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P186056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P186056,51.75269,-1.251145
