geo_code,geo_label,geo_labelw,label,name,x,y
E05001279,Tipton Green,,E92000001E05001279,Tipton Green,395696.685447114,292210.922765023
E05006241,Claro,,E92000001E05006241,Claro,437920.568217468,461851.347158515
E05001377,Luddendenfoot,,E92000001E05001377,Luddendenfoot,401567.160998436,425085.384439503
E05007360,Virginia Water,,E92000001E05007360,Virginia Water,498670.49747275,168012.048329783
W39000051,"Bryn-crug/Llanfihangel,Llangelynin","Bryn-crug/Llanfihangel,Llangelynnin",W92000004W39000051,"Bryn-crug/Llanfihangel,Llangelynin",265283.170732283,308954.258644428
E05001594,Norton North,,E92000001E05001594,Norton North,355578.320806571,381494.990974964
E05002460,Coxford,,E92000001E05002460,Coxford,439398.088725908,115970.832042403
W05000482,Llanboidy,Llanboidy,W92000004W05000482,Llanboidy,220081.130646683,223234.558389864
E05004339,Blaisdon and Longhope,,E92000001E05004339,Blaisdon and Longhope,369019.643315169,218404.924645131
E05006444,Woodthorpe,,E92000001E05006444,Woodthorpe,458799.56418399,343941.561823342
E05004597,Holbury and North Blackfield,,E92000001E05004597,Holbury and North Blackfield,443315.013752682,103431.439725349
E05000362,Isleworth,,E92000001E05000362,Isleworth,515993.065345921,175310.16552116
E05000422,Gipsy Hill,,E92000001E05000422,Gipsy Hill,532744.40455206,171550.522034178
95LL24,The Birches,,N9200000295LL24   ,The Birches,107295.642916853,518650.045334605
E05004851,Haldens,,E92000001E05004851,Haldens,525309.182393229,213716.169510138
E05005588,St Michael's,,E92000001E05005588,St Michael's,534300.981218955,386518.624436068
E05006548,Churchill,,E92000001E05006548,Churchill,454533.4868455,206092.234367058
E05006951,Hammerwich,,E92000001E05006951,Hammerwich,407001.204218971,307242.552276083
E05002738,Clarkson,,E92000001E05002738,Clarkson,546443.544080226,310121.910411244
E05008057,Longhoughton,,E92000001E05008057,Longhoughton,416108.403615472,617178.644258664
E05007593,Orchard,,E92000001E05007593,Orchard,493200.857819849,100239.590401848
E05004716,Bishop's Stortford All Saints,,E92000001E05004716,Bishop's Stortford All Saints,550132.664198762,221344.514465421
E05006509,Soar Valley,,E92000001E05006509,Soar Valley,450704.77618502,327114.98517229
E05008559,Colne Valley,,E92000001E05008559,Colne Valley,405268.913820354,412570.322088759
E05008019,Amble,,E92000001E05008019,Amble,426969.106342079,602884.176743358
S13002659,Shettleston,,S92000003S13002659,Shettleston,264476.006735674,663100.918968893
E05001155,Copt Hill,,E92000001E05001155,Copt Hill,435495.245728304,550151.441234679
95II09,Dundonald,,N9200000295II09   ,Dundonald,154257.557608625,529718.161820643
E05005723,Burgh and Haverscroft,,E92000001E05005723,Burgh and Haverscroft,603987.643940377,293931.591043792
E05004695,Ashridge,,E92000001E05004695,Ashridge,500515.830925633,211586.817506
E05005397,Norcross,,E92000001E05005397,Norcross,333655.875375916,442155.234694933
E05004377,Westgate,,E92000001E05004377,Westgate,381919.55234178,217931.115628704
E05007197,Felixstowe East,,E92000001E05007197,Felixstowe East,631788.586604399,236889.383995652
E05003710,Milton,,E92000001E05003710,Milton,380603.860214843,128781.373645639
E05008291,St Endellion,,E92000001E05008291,St Endellion,196833.20529048,77996.0978296212
W05000716,Treharris,Treharris,W92000004W05000716,Treharris,309158.311711183,197244.763411831
E05000667,Tonge with the Haulgh,,E92000001E05000667,Tonge with the Haulgh,372981.646968954,409746.680963412
E05001725,West Marsh,,E92000001E05001725,West Marsh,526571.624964024,410358.130495656
E05001143,Hebburn North,,E92000001E05001143,Hebburn North,430970.354795943,565075.998025027
E05004720,Bishop's Stortford South,,E92000001E05004720,Bishop's Stortford South,548327.056082666,219473.754727912
E05007933,Franche,,E92000001E05007933,Franche,382206.739730218,277778.068402315
E05001555,Cockerton East,,E92000001E05001555,Cockerton East,427645.954916516,516034.476546515
E05003178,Wetheral,,E92000001E05003178,Wetheral,346377.932438571,553005.846597543
E05004511,Hiltingbury East,,E92000001E05004511,Hiltingbury East,444394.405994263,121782.156797194
W05000709,Dowlais,Dowlais,W92000004W05000709,Dowlais,306781.714009937,209069.566919613
W05000105,Teigl,Teigl,W92000004W05000105,Teigl,272540.347956751,343181.022309965
E05001360,Queensbury,,E92000001E05001360,Queensbury,410296.489608956,430248.857058772
E05008611,Alsager,,E92000001E05008611,Alsager,379450.314144075,355222.848187711
E05005906,Scole,,E92000001E05005906,Scole,618147.755131696,280317.253790659
E05000150,Coulsdon East,,E92000001E05000150,Coulsdon East,530902.584500931,157877.431299813
E05002342,Farnham,,E92000001E05002342,Farnham,495843.751710616,181477.24318864
E05006414,Eastwood South,,E92000001E05006414,Eastwood South,446673.345972563,346525.252065292
W05000046,Arllechwedd,Arllechwedd,W92000004W05000046,Arllechwedd,264615.667300545,369959.927992207
95TT08,Lecumpher,,N9200000295TT08   ,Lecumpher,99084.4026459152,547950.087621238
E05004886,Rolvenden and Tenterden West,,E92000001E05004886,Rolvenden and Tenterden West,585890.394003932,130844.124889465
E05002692,Micklefield,,E92000001E05002692,Micklefield,489277.960024343,192835.473852236
E05000863,Winstanley,,E92000001E05000863,Winstanley,355332.152011894,402912.139900023
E05001735,Broughton and Appleby,,E92000001E05001735,Broughton and Appleby,495182.429259646,412450.435501176
E05008344,Calne South and Cherhill,,E92000001E05008344,Calne South and Cherhill,403899.055801282,170243.97586523
E05006880,Wellington North,,E92000001E05006880,Wellington North,313277.452187243,121350.691993986
E05005877,Bowthorpe,,E92000001E05005877,Bowthorpe,618177.94929459,309204.464310649
E05001871,Ross-on-Wye East,,E92000001E05001871,Ross-on-Wye East,360906.796706151,224132.77757822
E05000225,Peninsula,,E92000001E05000225,Peninsula,539675.854844138,179035.211117472
E05007573,Southlands,,E92000001E05007573,Southlands,523147.690089131,105800.560391835
E05004933,Littlebrook,,E92000001E05004933,Littlebrook,555796.143750165,175792.858473647
E05002395,Winnersh,,E92000001E05002395,Winnersh,478038.76494114,170502.533901172
E05003759,Maiden Newton,,E92000001E05003759,Maiden Newton,357125.471006368,97864.6906238011
E05005338,Farington West,,E92000001E05005338,Farington West,353239.731633017,424469.46677912
E05001245,Halesowen South,,E92000001E05001245,Halesowen South,397984.037701206,283152.811364832
E05006245,Hookstone,,E92000001E05006245,Hookstone,432654.573790704,454441.258806104
E05008866,Hornby,,E92000001E05008866,Hornby,455220.124009356,364346.70081493
95VV05,Burren and Kilbroney,,N9200000295VV05   ,Burren and Kilbroney,123707.146572496,479012.045707169
E05007108,Great Heath,,E92000001E05007108,Great Heath,570855.549801642,275611.85164464
E05007046,Brown Edge and Endon,,E92000001E05007046,Brown Edge and Endon,391044.669700045,354101.409838349
E05001946,Keynsham East,,E92000001E05001946,Keynsham East,366478.697237061,167680.423001982
W05000901,Rumney,Tredelerch,W92000004W05000901,Rumney,322086.803208397,178821.606207598
W05000671,Hawthorn,Y Ddraenen Wen,W92000004W05000671,Hawthorn,310917.532928812,187285.916631681
95GG42,Stranmillis,,N9200000295GG42   ,Stranmillis,145568.867994835,526414.05736187
E05005365,Halsall,,E92000001E05005365,Halsall,335374.906651935,411317.173827142
E05005947,Braunston,,E92000001E05005947,Braunston,454451.313473089,266194.644358977
E05004258,St Pauls,,E92000001E05004258,St Pauls,618548.914078945,215879.398027488
E05003512,Canonsleigh,,E92000001E05003512,Canonsleigh,303911.815031206,118624.04252584
E05007314,Box Hill and Headley,,E92000001E05007314,Box Hill and Headley,519728.463016143,153457.714200365
W05000346,St. Mary,St. Mary,W92000004W05000346,St. Mary,305898.094305171,228606.250593362
E05005060,Davington Priory,,E92000001E05005060,Davington Priory,601704.207844687,162660.623071197
E05008881,Park Hall,,E92000001E05008881,Park Hall,453153.185496843,364512.10104824
W05000454,Tenby: South,Dingych y Pysgod - De,W92000004W05000454,Tenby: South,213153.616258312,198360.598350789
E05000591,Cathall,,E92000001E05000591,Cathall,538767.067892463,186073.71471363
E05003376,Kirk Hallam,,E92000001E05003376,Kirk Hallam,445364.920291835,340170.599783803
E05007480,Camp Hill,,E92000001E05007480,Camp Hill,434105.186098525,292909.892886313
E05007562,Buckingham,,E92000001E05007562,Buckingham,521383.240531265,107195.104682801
E05000118,Farnborough and Crofton,,E92000001E05000118,Farnborough and Crofton,543987.668805044,164952.712972536
E05004188,Sumners and Kingsmoor,,E92000001E05004188,Sumners and Kingsmoor,543954.049002151,207180.013187792
E05005961,Welford,,E92000001E05005961,Welford,466984.280104551,282449.523764565
W05000425,Merlin's Bridge,Pont Fadlen,W92000004W05000425,Merlin's Bridge,195039.009803227,213619.521008124
E05008391,Salisbury St Mark's and Bishopdown,,E92000001E05008391,Salisbury St Mark's and Bishopdown,415282.381591641,132030.546711899
E05003127,Harrington,,E92000001E05003127,Harrington,301715.859750281,525761.841959377
E36005381,"Keele,Silverdale and Parksite",,E92000001E36005381,"Keele,Silverdale and Parksite",381112.878414334,345564.584428376
E05006828,Chard Crimchard,,E92000001E05006828,Chard Crimchard,332410.434588065,109640.066196156
E05006850,Wessex,,E92000001E05006850,Wessex,348233.255551566,129922.253809263
E05005117,Ightham,,E92000001E05005117,Ightham,558851.670285374,155936.613595405
E05004401,Thrupp,,E92000001E05004401,Thrupp,386594.228002867,203254.496877808
E05008318,Tywardreath,,E92000001E05008318,Tywardreath,208052.174637472,53673.1773604203
E05003322,Whitwell,,E92000001E05003322,Whitwell,452285.346135033,377469.891753245
E05004479,Horndean Murray,,E92000001E05004479,Horndean Murray,469912.175648867,113327.257873198
S13002696,Speyside Glenlivet,,S92000003S13002696,Speyside Glenlivet,323503.910639318,831860.838819537
W05000812,Llanwenarth Ultra,Llanwenarth Tu Draw,W92000004W05000812,Llanwenarth Ultra,325771.388993727,212871.745324696
W05000112,Abergele Pensarn,Abergele Pen-sarn,W92000004W05000112,Abergele Pensarn,295499.520947043,378408.692645626
E05005446,Shepshed East,,E92000001E05005446,Shepshed East,448526.957518338,318207.398694267
E05002289,Aldermaston,,E92000001E05002289,Aldermaston,457785.792987004,165240.491961398
E05004835,Rickmansworth,,E92000001E05004835,Rickmansworth,506268.528419156,193736.289616688
W05000508,Saron,Saron,W92000004W05000508,Saron,259878.036017679,211853.378488359
E05000698,Crumpsall,,E92000001E05000698,Crumpsall,384569.626696927,402503.455811098
E05004229,Beaumont and Thorpe,,E92000001E05004229,Beaumont and Thorpe,619921.014066077,223877.058984281
E05004020,Willingdon,,E92000001E05004020,Willingdon,557276.98437245,102413.255129291
E05001663,Waterloo,,E92000001E05001663,Waterloo,330374.905442778,433294.020420193
E05003332,Loundsley Green,,E92000001E05003332,Loundsley Green,436107.286113136,372148.1059767
W05000336,Newtown East,Y Drenewydd - Dwyrain,W92000004W05000336,Newtown East,312268.542231888,291150.802297317
E05008748,Springfields and Trent Vale,,E92000001E05008748,Springfields and Trent Vale,386886.142816114,343664.301875601
E05006600,Abingdon Dunmore,,E92000001E05006600,Abingdon Dunmore,449928.720801834,198899.509141948
E05006296,Swaledale,,E92000001E05006296,Swaledale,394708.002814485,499564.285494787
W05000341,Presteigne,Llanandras,W92000004W05000341,Presteigne,330475.651044824,266181.391050191
E05002817,Teversham,,E92000001E05002817,Teversham,550024.703361372,258240.282151698
E05005281,Moor Park,,E92000001E05005281,Moor Park,353766.620335117,430999.818501497
E05002653,Seer Green,,E92000001E05002653,Seer Green,496828.463781424,192468.710172491
E05000499,Church End,,E92000001E05000499,Church End,540140.285977987,190675.904035892
E05004245,Homelands,,E92000001E05004245,Homelands,624206.346577351,222278.288862605
E05001661,Victoria,,E92000001E05001661,Victoria,331579.470517011,434303.885539151
E05006242,Granby,,E92000001E05006242,Granby,431886.92795314,455837.89614225
E05005607,Abbey,,E92000001E05005607,Abbey,499250.620277274,371448.9674303
W05000025,Llanidan,Llanidan,W92000004W05000025,Llanidan,249200.052328352,368647.92790588
E05007228,Beccles North,,E92000001E05007228,Beccles North,642909.975865873,290932.350860112
E05005272,Cadley,,E92000001E05005272,Cadley,352554.012203156,431694.956544129
E05000586,Shadwell,,E92000001E05000586,Shadwell,535452.247795735,180938.289962438
E05002663,Dorney and Burnham South,,E92000001E05002663,Dorney and Burnham South,492890.023972879,179097.363965883
E05006223,Osmotherley,,E92000001E05006223,Osmotherley,443696.190172479,496339.173893231
E05003237,Broughton,,E92000001E05003237,Broughton,323308.808036672,489404.973411046
E05006596,Wheatley,,E92000001E05006596,Wheatley,458701.163015206,204934.972988332
E05001849,Castle,,E92000001E05001849,Castle,331707.30086552,249137.743080176
E05005473,Misterton,,E92000001E05005473,Misterton,456396.255522864,282827.481053128
E05002607,Great Horwood,,E92000001E05002607,Great Horwood,477808.215831864,232603.618673357
E05001075,Dunston Hill and Whickham East,,E92000001E05001075,Dunston Hill and Whickham East,421882.545916017,560977.624567972
E05000364,Syon,,E92000001E05000364,Syon,516964.481553015,176896.736397467
W05000413,Haverfordwest: Priory,Hwlffordd - Priordy,W92000004W05000413,Haverfordwest: Priory,194481.965524939,214790.86613136
E05002068,Siston,,E92000001E05002068,Siston,368016.176605298,174427.608692703
E05005234,John O'Gaunt,,E92000001E05005234,John O'Gaunt,348900.59101557,460850.99335719
E05005009,"Brasted, Chevening and Sundridge",,E92000001E05005009,"Brasted, Chevening and Sundridge",548598.090527269,154001.271316924
W05000552,Aberdulais,Aberdulais,W92000004W05000552,Aberdulais,278252.251194027,201020.392993645
E05000761,Broughton,,E92000001E05000761,Broughton,382831.344081436,400426.512292727
95CC09,Hamiltonsbawn,,N9200000295CC09   ,Hamiltonsbawn,105929.19701764,503077.335319371
E05005319,Goodshaw,,E92000001E05005319,Goodshaw,381095.886939088,426299.063882421
95KK06,Killymoon,,N9200000295KK06   ,Killymoon,94838.5555248629,536889.721767186
E05001276,St Pauls,,E92000001E05001276,St Pauls,401155.449739666,289212.414191877
E05002670,Iver Village and Richings Park,,E92000001E05002670,Iver Village and Richings Park,503717.150239587,180060.049182211
E05006621,Shrivenham,,E92000001E05006621,Shrivenham,424703.878754741,189664.31521645
E05005969,Irthlingborough John Pyel,,E92000001E05005969,Irthlingborough John Pyel,493904.923594642,269514.298343801
E05000374,Hillrise,,E92000001E05000374,Hillrise,529819.827109553,187415.105119351
E05003701,Blandford Station,,E92000001E05003701,Blandford Station,388925.551037311,106890.104024703
E05007050,Cheadle South East,,E92000001E05007050,Cheadle South East,402202.550016014,342136.576416783
E05006636,Charlbury and Finstock,,E92000001E05006636,Charlbury and Finstock,436611.507732673,218684.185120686
E05004422,Northway,,E92000001E05004422,Northway,392173.630769604,234103.180811995
E05008254,Mullion,,E92000001E05008254,Mullion,169737.340505577,17685.3651517759
E05008137,Albrighton,,E92000001E05008137,Albrighton,381154.956207154,303204.581312724
E05001105,Parklands,,E92000001E05001105,Parklands,424705.04240457,570271.508958291
W05000290,Builth,Llanfair-ym-Muallt,W92000004W05000290,Builth,304028.359174634,250585.07536092
E05003326,Brockwell,,E92000001E05003326,Brockwell,437352.557598015,371887.998957786
E05008715,"Baddeley, Milton and Norton",,E92000001E05008715,"Baddeley, Milton and Norton",389805.211877878,351608.480796582
E05003661,Grange,,E92000001E05003661,Grange,417725.734874811,93374.0319541613
E05002811,Meldreth,,E92000001E05002811,Meldreth,537935.986254399,246648.189628451
W05000525,Gowerton,Tregwyr,W92000004W05000525,Gowerton,257749.657393852,196203.512657812
E05005912,Wicklewood,,E92000001E05005912,Wicklewood,607342.565385087,304624.334486364
E05003467,Exe Valley,,E92000001E05003467,Exe Valley,292750.003302682,98602.3573006146
E05001249,Lye and Stourbridge North,,E92000001E05001249,Lye and Stourbridge North,391674.002015677,284669.628083292
W05000818,Priory,Y Priordy,W92000004W05000818,Priory,330205.703922672,214561.073993719
E05007421,Farnham Firgrove,,E92000001E05007421,Farnham Firgrove,484173.123768129,146018.75795496
E05007863,Tenbury,,E92000001E05007863,Tenbury,360940.3192518,264824.408701158
E05005137,Hawkhurst and Sandhurst,,E92000001E05005137,Hawkhurst and Sandhurst,577246.877733751,129906.230406086
E05008555,South,,E92000001E05008555,South,575790.436845699,153639.870433932
E05004780,Letchworth Wilbury,,E92000001E05004780,Letchworth Wilbury,520544.35245894,232778.995992501
E05005903,Poringland with the Framinghams,,E92000001E05005903,Poringland with the Framinghams,627094.966339361,302361.146293942
E05007909,Elmley Castle and Somerville,,E92000001E05007909,Elmley Castle and Somerville,400252.709706862,240531.832796946
E05005956,Moulton,,E92000001E05005956,Moulton,478759.974570142,267160.416721024
E05008279,Roseland,,E92000001E05008279,Roseland,189562.225710524,39438.8121850702
E05005951,Crick,,E92000001E05005951,Crick,460242.479270737,273217.977765815
E05007482,Galley Common,,E92000001E05007482,Galley Common,431747.446874916,292312.073562137
E05000178,Greenford Green,,E92000001E05000178,Greenford Green,514619.621932273,183892.44290287
E05001877,Three Elms,,E92000001E05001877,Three Elms,349409.511115722,241477.782436952
E05006506,Nevile,,E92000001E05006506,Nevile,467657.866760412,329422.641827235
E05002779,St Ives West,,E92000001E05002779,St Ives West,530359.867048661,272875.515651485
95KK01,Ardboe,,N9200000295KK01   ,Ardboe,110544.061338825,536897.545503925
E05000724,Crompton,,E92000001E05000724,Crompton,392879.504250197,409653.987720384
E05007870,Batchley & Brockhill,,E92000001E05007870,Batchley & Brockhill,402738.36420495,268080.903770336
E05000790,Heald Green,,E92000001E05000790,Heald Green,385134.857759465,385784.836239986
S13002547,West End,,S92000003S13002547,West End,337698.301059865,729823.890470159
95YY09,Drumragh,,N9200000295YY09   ,Drumragh,59449.1218954098,534611.523351716
E05005471,Market Harborough-Logan,,E92000001E05005471,Market Harborough-Logan,472516.112555486,287465.572236719
E05005792,Gorleston,,E92000001E05005792,Gorleston,652559.051084112,302415.023294408
E05002644,Hilltop and Townsend,,E92000001E05002644,Hilltop and Townsend,497154.106867579,202213.657395261
E05005380,Bickerstaffe,,E92000001E05005380,Bickerstaffe,344205.269252489,403459.044598966
95HH11,Love Lane,,N9200000295HH11   ,Love Lane,155063.486037915,543335.234516426
E05002709,Market,,E92000001E05002709,Market,545320.843309754,258529.319826891
E05002463,Millbrook,,E92000001E05002463,Millbrook,438938.772708939,113044.990889595
E05001170,Shiney Row,,E92000001E05001170,Shiney Row,433525.092490136,553578.778679468
E05006932,Stretton,,E92000001E05006932,Stretton,425512.697758557,326534.917780728
E05008647,Prestbury,,E92000001E05008647,Prestbury,388347.142278127,377696.37458521
S13002606,SteÃ²rnabhagh a Tuath,,S92000003S13002606,SteÃ²rnabhagh a Tuath,142560.738482066,935032.653461883
E05001720,Park,,E92000001E05001720,Park,526788.923105235,407876.430237849
95NN11,Drumaness,,N9200000295NN11   ,Drumaness,151549.060546656,503804.40919051
E05007337,Merstham,,E92000001E05007337,Merstham,528796.605823424,153627.449488894
E05003925,Ratton,,E92000001E05003925,Ratton,558818.182531716,101695.106930159
E05001830,Bulwell Forest,,E92000001E05001830,Bulwell Forest,455057.437125811,345449.512033922
E05004112,"South Hanningfield, Stock and Margaretting",,E92000001E05004112,"South Hanningfield, Stock and Margaretting",569796.427966958,198823.844889692
E05004519,Fareham South,,E92000001E05004519,Fareham South,457050.925459472,105435.277047979
E05004696,Bennetts End,,E92000001E05004696,Bennetts End,506734.330461858,205744.080975029
E05008422,Wootton Bassett East,,E92000001E05008422,Wootton Bassett East,408528.763920077,182782.526535945
E05001254,St James's,,E92000001E05001254,St James's,392858.991252203,290259.045879379
E05004598,Hordle,,E92000001E05004598,Hordle,427721.4121959,95268.1736834256
E05004232,Brightlingsea,,E92000001E05004232,Brightlingsea,608066.714284227,217575.382197561
E05001544,Norton South,,E92000001E05001544,Norton South,445632.375987068,520853.880303515
E05007479,Bulkington,,E92000001E05007479,Bulkington,438422.121842247,287072.350764346
E05008216,Colan and Mawgan,,E92000001E05008216,Colan and Mawgan,186303.648039394,63739.8237618615
E05005992,Desborough Loatland,,E92000001E05005992,Desborough Loatland,479474.063912087,283676.38847587
E05005467,Lutterworth Springs,,E92000001E05005467,Lutterworth Springs,454836.637907934,284576.266247755
E05003267,Staveley-in-Cartmel,,E92000001E05003267,Staveley-in-Cartmel,338564.489411135,485141.531071352
E05004279,Stort Valley,,E92000001E05004279,Stort Valley,547742.20900289,226932.221609073
E05001046,Crookes,,E92000001E05001046,Crookes,431658.566958457,387301.101929511
E05004137,St Andrew's,,E92000001E05004137,St Andrew's,602104.456013273,225083.963068547
E05004890,South Willesborough,,E92000001E05004890,South Willesborough,602155.104227502,140884.263594988
E05006365,Hucknall West,,E92000001E05006365,Hucknall West,451918.554478872,348585.483064453
W05000452,Solva,Solfach,W92000004W05000452,Solva,184266.686262081,225612.722139514
E05006645,"Standlake, Aston and Stanton Harcourt",,E92000001E05006645,"Standlake, Aston and Stanton Harcourt",438750.597139828,203873.598371167
E05002707,East Chesterton,,E92000001E05002707,East Chesterton,546951.066668218,260666.89654537
S13002619,Dunfermline North,,S92000003S13002619,Dunfermline North,310226.856586615,690982.01734495
E05005301,Edisford and Low Moor,,E92000001E05005301,Edisford and Low Moor,373067.908374507,441295.094060682
E05005389,Cleveleys Park,,E92000001E05005389,Cleveleys Park,332456.031177016,444162.730110987
E05007930,Blakedown and Chaddesley,,E92000001E05007930,Blakedown and Chaddesley,388238.312246181,275411.42943655
E05006257,Nidd Valley,,E92000001E05006257,Nidd Valley,414636.746686002,461044.386005754
E05005008,Ash and New Ash Green,,E92000001E05005008,Ash and New Ash Green,560006.984090722,164618.850591739
E05006994,Essington,,E92000001E05006994,Essington,396889.48320473,303766.932717127
E05000103,Welsh Harp,,E92000001E05000103,Welsh Harp,520850.04052173,186737.51439219
E05002384,Loddon,,E92000001E05002384,Loddon,477431.34312311,172911.560639817
E05001803,Thurncourt,,E92000001E05001803,Thurncourt,463577.408636413,304987.876325195
E05006469,Bridge,,E92000001E05006469,Bridge,480950.206684677,355203.447198285
E05004446,Oakley and North Waltham,,E92000001E05004446,Oakley and North Waltham,457172.946198242,148101.384635997
95HH16,Whitehead,,N9200000295HH16   ,Whitehead,160092.138188965,546202.85417374
E05000173,Ealing Broadway,,E92000001E05000173,Ealing Broadway,517386.364523432,181148.390831507
W05000785,St. Dials,St. Dials,W92000004W05000785,St. Dials,328573.624704596,195254.858394153
E05004180,Church Langley,,E92000001E05004180,Church Langley,547795.575666943,209561.558096067
E05003502,St David's,,E92000001E05003502,St David's,291786.258304304,92706.4053063992
95II17,Lower Braniel,,N9200000295II17   ,Lower Braniel,150087.311849346,526772.881796272
E05007903,Droitwich Central,,E92000001E05007903,Droitwich Central,389258.947680315,263164.413326962
W05000042,Aberdovey,Aberdyfi,W92000004W05000042,Aberdovey,267930.939885468,300136.281494521
W05000161,Llanfair Dyffryn Clwyd/Gwyddelwern,Llanfair Dyffryn Clwyd/Gwyddelwern,W92000004W05000161,Llanfair Dyffryn Clwyd/Gwyddelwern,312705.292464756,350100.903270457
E05008055,Kitty Brewster,,E92000001E05008055,Kitty Brewster,428079.859348347,581159.874537475
E05000596,Grove Green,,E92000001E05000596,Grove Green,538428.171575613,186858.544078283
E05008047,Haydon and Hadrian,,E92000001E05008047,Haydon and Hadrian,375756.184152789,566936.605333341
E05002045,Boyd Valley,,E92000001E05002045,Boyd Valley,373936.29658953,174184.506133459
E05007696,Central,,E92000001E05007696,Central,514824.10825094,102766.939443578
E05007860,Priory,,E92000001E05007860,Priory,377689.675031239,245833.165312712
W05000802,Green Lane,Green Lane,W92000004W05000802,Green Lane,347942.986869541,188207.164091038
E05004226,Alresford,,E92000001E05004226,Alresford,606602.501539951,220841.872730975
E05002199,Farley,,E92000001E05002199,Farley,508236.228129803,220135.958121756
E05004971,Northfleet North,,E92000001E05004971,Northfleet North,562136.063126656,174936.935601748
W05000159,Llandrillo,Llandrillo,W92000004W05000159,Llandrillo,305017.014330915,336959.442473511
E05001175,Washington North,,E92000001E05001175,Washington North,432392.978091831,558263.361385571
E05000306,Brooklands,,E92000001E05000306,Brooklands,550139.508497932,188221.866800517
E05002702,Abbey,,E92000001E05002702,Abbey,547715.364740261,259020.01767579
E05005692,Thurlby,,E92000001E05005692,Thurlby,510529.386203675,316996.625882793
E05003651,Okehampton East,,E92000001E05003651,Okehampton East,259432.515889167,95357.6015195124
E05000303,Stanmore Park,,E92000001E05000303,Stanmore Park,516075.511377842,192363.411996859
E05005078,Watling,,E92000001E05005078,Watling,601398.865556535,160275.424176601
E05005356,Whitefield,,E92000001E05005356,Whitefield,351410.520372026,427756.037823541
E05008274,Rame,,E92000001E05008274,Rame,240556.176841374,53373.0814031131
E05001944,Farmborough,,E92000001E05001944,Farmborough,365856.217845864,163594.759845465
E05008903,Burnham North,,E92000001E05008903,Burnham North,330478.815275291,150547.463441799
E05008890,Woodhouse,,E92000001E05008890,Woodhouse,453094.690303641,363884.362150826
E05006914,Norton Canes,,E92000001E05006914,Norton Canes,401214.020104146,307653.99797259
E05007988,Gilesgate,,E92000001E05007988,Gilesgate,429315.625077746,542574.503469962
W39000040,"Aberdaron,Botwnnog,Tudweiliog","Aberdaron,Botwnnog,Tudweiliog",W92000004W39000040,"Aberdaron,Botwnnog,Tudweiliog",221980.394100994,331205.820530562
E05006471,Caunton,,E92000001E05006471,Caunton,472220.51141973,363368.709254102
E05006784,Shepton East,,E92000001E05006784,Shepton East,362502.524888755,143642.943561374
E05001056,Manor Castle,,E92000001E05001056,Manor Castle,437508.482614539,386743.371754424
E05007407,Whyteleafe,,E92000001E05007407,Whyteleafe,534060.301394784,157795.629632311
E05003705,Gillingham Town,,E92000001E05003705,Gillingham Town,381061.327394777,126201.686510499
E05004956,River,,E92000001E05004956,River,625665.65012905,142309.468887385
E05005882,Mancroft,,E92000001E05005882,Mancroft,622653.965159892,308965.306401383
E05007061,Leek North,,E92000001E05007061,Leek North,398445.575445757,357550.669535502
E05001562,Haughton North,,E92000001E05001562,Haughton North,431357.734167203,517024.172088667
E05003196,Holborn Hill,,E92000001E05003196,Holborn Hill,316813.424057182,480613.70464702
S13002697,Keith and Cullen,,S92000003S13002697,Keith and Cullen,348237.150796291,855686.784853832
E05004252,Rush Green,,E92000001E05004252,Rush Green,615778.440475715,215050.152698354
W05000491,Llangeler,Llangeler,W92000004W05000491,Llangeler,236935.962389397,237132.352344599
W05000611,Llangewydd and Brynhyfryd,Llangewydd a Brynhyfryd,W92000004W05000611,Llangewydd and Brynhyfryd,288869.070406837,180947.447163514
E05004114,South Woodham-Elmwood and Woodville,,E92000001E05004114,South Woodham-Elmwood and Woodville,580418.984063322,198151.112265871
E05005614,Hartsholme,,E92000001E05005614,Hartsholme,493827.480857369,369038.10041609
E05004468,Downland,,E92000001E05004468,Downland,467462.555197186,138396.947636185
E05006762,Beckington and Selwood,,E92000001E05006762,Beckington and Selwood,379392.252159697,147901.186758354
E05006929,Rolleston on Dove,,E92000001E05006929,Rolleston on Dove,423677.508815304,327705.310304397
E05005393,Hardhorn,,E92000001E05005393,Hardhorn,335575.144053263,438172.390831234
95TT10,Maghera,,N9200000295TT10   ,Maghera,100175.135798098,559928.183716584
E05002053,Downend,,E92000001E05002053,Downend,365030.51262996,177247.826967193
E05006305,Malton,,E92000001E05006305,Malton,479612.276536157,473646.859059637
E05001841,Wollaton West,,E92000001E05001841,Wollaton West,452754.527310893,339522.200672053
E05003162,Burgh,,E92000001E05003162,Burgh,333214.256377457,557136.906229509
E05003585,Totnes Town,,E92000001E05003585,Totnes Town,279749.093754652,59702.659432013
E05004738,Stanstead Abbots,,E92000001E05004738,Stanstead Abbots,539395.052519163,211998.703646608
E05004498,Bishopstoke West,,E92000001E05004498,Bishopstoke West,447119.458496535,119644.602582448
E05002051,Cotswold Edge,,E92000001E05002051,Cotswold Edge,377412.454192992,183055.598910243
E05003750,Chideock and Symondsbury,,E92000001E05003750,Chideock and Symondsbury,342749.464698994,93485.4065564598
W05000844,Marshfield,Maerun,W92000004W05000844,Marshfield,327562.325320726,182506.940668185
